peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
房地产-房地产开发-房地产开发,600641,先导基电,advance_to_deep_review,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained because the company is misclassified and now has semiconductor equipment/materials exposure,"先导基电 is filed in a real-estate peer group, but the disclosed business scope and score evidence point to integrated-circuit equipment, electronic materials and semiconductor-related investment/exposure. It should be tracked as a semiconductor equipment/materials boundary case rather than rejected with property developers.","Watch. 先导基电: 先导基电 is filed in a real-estate peer group, but the disclosed business scope and score evidence point to integrated-circuit equipment, electronic materials and semiconductor-related investment/exposure. It should be tracked as a semiconductor equipment/materials boundary case rather than rejected with property developers. triage 80.05; moat 83.70; technology 98.00; market 78.04; quality 62.42; governance 71.48.","Real-estate development can be rejected as a group, but misclassified technology or strategic-material companies must be reviewed by their real business.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600641,2026-06-10T00:00:00+00:00
房地产-房地产开发-房地产开发,000656,*ST金科,reject,reject_for_now,,analyst_company_by_company_review,rejected because real-estate development lacks durable company-level moat,"*ST金科: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems.","Reject for now. *ST金科: *ST金科: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems. triage 40.21; moat 36.28; technology 26.00; market 65.40; quality 38.10; governance 67.96.","Real-estate development can be rejected as a group, but misclassified technology or strategic-material companies must be reviewed by their real business.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000656,2026-06-10T00:00:00+00:00
房地产-房地产开发-房地产开发,002016,世荣兆业,reject,reject_for_now,,analyst_company_by_company_review,rejected because real-estate development lacks durable company-level moat,"世荣兆业: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems.","Reject for now. 世荣兆业: 世荣兆业: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems. triage 39.95; moat 32.58; technology 29.82; market 52.65; quality 48.10; governance 70.19.","Real-estate development can be rejected as a group, but misclassified technology or strategic-material companies must be reviewed by their real business.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002016,2026-06-10T00:00:00+00:00
房地产-房地产开发-房地产开发,600208,衢州发展,reject,reject_for_now,,analyst_company_by_company_review,rejected because real-estate development lacks durable company-level moat,"衢州发展: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems.","Reject for now. 衢州发展: 衢州发展: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems. triage 39.71; moat 34.06; technology 30.00; market 57.40; quality 36.72; governance 69.22.","Real-estate development can be rejected as a group, but misclassified technology or strategic-material companies must be reviewed by their real business.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600208,2026-06-10T00:00:00+00:00
房地产-房地产开发-房地产开发,600173,卧龙新能,reject,reject_for_now,,analyst_company_by_company_review,rejected because real-estate development lacks durable company-level moat,"卧龙新能: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems.","Reject for now. 卧龙新能: 卧龙新能: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems. triage 39.54; moat 33.69; technology 32.35; market 52.36; quality 36.67; governance 69.52.","Real-estate development can be rejected as a group, but misclassified technology or strategic-material companies must be reviewed by their real business.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600173,2026-06-10T00:00:00+00:00
房地产-房地产开发-房地产开发,600692,亚通股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because real-estate development lacks durable company-level moat,"亚通股份: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems.","Reject for now. 亚通股份: 亚通股份: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems. triage 39.43; moat 35.09; technology 30.00; market 49.35; quality 40.07; governance 67.30.","Real-estate development can be rejected as a group, but misclassified technology or strategic-material companies must be reviewed by their real business.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600692,2026-06-10T00:00:00+00:00
房地产-房地产开发-房地产开发,600325,华发股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because real-estate development lacks durable company-level moat,"华发股份: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems.","Reject for now. 华发股份: 华发股份: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems. triage 39.28; moat 38.51; technology 24.24; market 60.51; quality 36.72; governance 67.81.","Real-estate development can be rejected as a group, but misclassified technology or strategic-material companies must be reviewed by their real business.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600325,2026-06-10T00:00:00+00:00
房地产-房地产开发-房地产开发,601588,北辰实业,reject,reject_for_now,,analyst_company_by_company_review,rejected because real-estate development lacks durable company-level moat,"北辰实业: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems.","Reject for now. 北辰实业: 北辰实业: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems. triage 39.20; moat 38.91; technology 26.59; market 54.43; quality 40.57; governance 66.41.","Real-estate development can be rejected as a group, but misclassified technology or strategic-material companies must be reviewed by their real business.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=601588,2026-06-10T00:00:00+00:00
房地产-房地产开发-房地产开发,000718,苏宁环球,reject,reject_for_now,,analyst_company_by_company_review,rejected because real-estate development lacks durable company-level moat,"苏宁环球: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems.","Reject for now. 苏宁环球: 苏宁环球: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems. triage 39.00; moat 32.21; technology 30.00; market 49.84; quality 44.42; governance 70.41.","Real-estate development can be rejected as a group, but misclassified technology or strategic-material companies must be reviewed by their real business.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000718,2026-06-10T00:00:00+00:00
房地产-房地产开发-房地产开发,600606,绿地控股,reject,reject_for_now,,analyst_company_by_company_review,rejected because real-estate development lacks durable company-level moat,"绿地控股: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems.","Reject for now. 绿地控股: 绿地控股: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems. triage 39.00; moat 38.75; technology 27.47; market 60.46; quality 31.75; governance 65.81.","Real-estate development can be rejected as a group, but misclassified technology or strategic-material companies must be reviewed by their real business.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600606,2026-06-10T00:00:00+00:00
房地产-房地产开发-房地产开发,000797,中国武夷,reject,reject_for_now,,analyst_company_by_company_review,rejected because real-estate development lacks durable company-level moat,"中国武夷: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems.","Reject for now. 中国武夷: 中国武夷: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems. triage 38.98; moat 36.41; technology 24.53; market 58.93; quality 41.85; governance 67.00.","Real-estate development can be rejected as a group, but misclassified technology or strategic-material companies must be reviewed by their real business.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000797,2026-06-10T00:00:00+00:00
房地产-房地产开发-房地产开发,600683,京投发展,reject,reject_for_now,,analyst_company_by_company_review,rejected because real-estate development lacks durable company-level moat,"京投发展: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems.","Reject for now. 京投发展: 京投发展: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems. triage 38.87; moat 38.67; technology 26.00; market 55.22; quality 35.85; governance 65.74.","Real-estate development can be rejected as a group, but misclassified technology or strategic-material companies must be reviewed by their real business.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600683,2026-06-10T00:00:00+00:00
房地产-房地产开发-房地产开发,000029,深深房Ａ,reject,reject_for_now,,analyst_company_by_company_review,rejected because real-estate development lacks durable company-level moat,"深深房Ａ: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems.","Reject for now. 深深房Ａ: 深深房Ａ: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems. triage 38.85; moat 32.46; technology 26.00; market 52.01; quality 48.40; governance 71.00.","Real-estate development can be rejected as a group, but misclassified technology or strategic-material companies must be reviewed by their real business.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000029,2026-06-10T00:00:00+00:00
房地产-房地产开发-房地产开发,000965,天保基建,reject,reject_for_now,,analyst_company_by_company_review,rejected because real-estate development lacks durable company-level moat,"天保基建: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems.","Reject for now. 天保基建: 天保基建: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems. triage 38.83; moat 36.57; technology 26.00; market 53.94; quality 39.80; governance 69.15.","Real-estate development can be rejected as a group, but misclassified technology or strategic-material companies must be reviewed by their real business.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000965,2026-06-10T00:00:00+00:00
房地产-房地产开发-房地产开发,000514,渝 开 发,reject,reject_for_now,,analyst_company_by_company_review,rejected because real-estate development lacks durable company-level moat,"渝 开 发: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems.","Reject for now. 渝 开 发: 渝 开 发: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems. triage 38.57; moat 34.10; technology 26.00; market 46.43; quality 47.19; governance 69.67.","Real-estate development can be rejected as a group, but misclassified technology or strategic-material companies must be reviewed by their real business.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000514,2026-06-10T00:00:00+00:00
房地产-房地产开发-房地产开发,000668,*ST荣控,reject,reject_for_now,,analyst_company_by_company_review,rejected because real-estate development lacks durable company-level moat,"*ST荣控: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems.","Reject for now. *ST荣控: *ST荣控: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems. triage 38.51; moat 33.23; technology 26.00; market 44.75; quality 46.32; governance 69.81.","Real-estate development can be rejected as a group, but misclassified technology or strategic-material companies must be reviewed by their real business.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000668,2026-06-10T00:00:00+00:00
房地产-房地产开发-房地产开发,600383,金地集团,reject,reject_for_now,,analyst_company_by_company_review,rejected because real-estate development lacks durable company-level moat,"金地集团: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems.","Reject for now. 金地集团: 金地集团: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems. triage 38.46; moat 38.14; technology 24.82; market 59.02; quality 31.63; governance 68.48.","Real-estate development can be rejected as a group, but misclassified technology or strategic-material companies must be reviewed by their real business.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600383,2026-06-10T00:00:00+00:00
房地产-房地产开发-房地产开发,600748,上实发展,reject,reject_for_now,,analyst_company_by_company_review,rejected because real-estate development lacks durable company-level moat,"上实发展: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems.","Reject for now. 上实发展: 上实发展: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems. triage 38.37; moat 33.81; technology 26.00; market 51.22; quality 43.65; governance 68.93.","Real-estate development can be rejected as a group, but misclassified technology or strategic-material companies must be reviewed by their real business.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600748,2026-06-10T00:00:00+00:00
房地产-房地产开发-房地产开发,600533,栖霞建设,reject,reject_for_now,,analyst_company_by_company_review,rejected because real-estate development lacks durable company-level moat,"栖霞建设: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems.","Reject for now. 栖霞建设: 栖霞建设: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems. triage 38.34; moat 38.05; technology 28.00; market 52.60; quality 40.02; governance 65.89.","Real-estate development can be rejected as a group, but misclassified technology or strategic-material companies must be reviewed by their real business.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600533,2026-06-10T00:00:00+00:00
房地产-房地产开发-房地产开发,600340,*ST华幸,reject,reject_for_now,,analyst_company_by_company_review,rejected because real-estate development lacks durable company-level moat,"*ST华幸: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems.","Reject for now. *ST华幸: *ST华幸: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems. triage 38.00; moat 36.78; technology 31.41; market 55.07; quality 23.93; governance 65.52.","Real-estate development can be rejected as a group, but misclassified technology or strategic-material companies must be reviewed by their real business.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600340,2026-06-10T00:00:00+00:00
房地产-房地产开发-房地产开发,000402,金 融 街,reject,reject_for_now,,analyst_company_by_company_review,rejected because real-estate development lacks durable company-level moat,"金 融 街: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems.","Reject for now. 金 融 街: 金 融 街: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems. triage 37.87; moat 36.65; technology 26.00; market 55.91; quality 29.04; governance 66.26.","Real-estate development can be rejected as a group, but misclassified technology or strategic-material companies must be reviewed by their real business.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000402,2026-06-10T00:00:00+00:00
房地产-房地产开发-房地产开发,000573,粤宏远Ａ,reject,reject_for_now,,analyst_company_by_company_review,rejected because real-estate development lacks durable company-level moat,"粤宏远Ａ: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems.","Reject for now. 粤宏远Ａ: 粤宏远Ａ: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems. triage 37.79; moat 33.73; technology 26.00; market 46.88; quality 38.91; governance 70.78.","Real-estate development can be rejected as a group, but misclassified technology or strategic-material companies must be reviewed by their real business.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000573,2026-06-10T00:00:00+00:00
房地产-房地产开发-房地产开发,000736,*ST中地,reject,reject_for_now,,analyst_company_by_company_review,rejected because real-estate development lacks durable company-level moat,"*ST中地: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems.","Reject for now. *ST中地: *ST中地: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems. triage 37.55; moat 37.40; technology 21.29; market 59.47; quality 32.30; governance 69.44.","Real-estate development can be rejected as a group, but misclassified technology or strategic-material companies must be reviewed by their real business.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000736,2026-06-10T00:00:00+00:00
房地产-房地产开发-房地产开发,600665,天地源,reject,reject_for_now,,analyst_company_by_company_review,rejected because real-estate development lacks durable company-level moat,"天地源: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems.","Reject for now. 天地源: 天地源: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems. triage 37.52; moat 36.04; technology 26.00; market 56.11; quality 32.00; governance 66.04.","Real-estate development can be rejected as a group, but misclassified technology or strategic-material companies must be reviewed by their real business.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600665,2026-06-10T00:00:00+00:00
房地产-房地产开发-房地产开发,000926,福星股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because real-estate development lacks durable company-level moat,"福星股份: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems.","Reject for now. 福星股份: 福星股份: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems. triage 37.50; moat 34.31; technology 30.94; market 49.64; quality 30.30; governance 67.44.","Real-estate development can be rejected as a group, but misclassified technology or strategic-material companies must be reviewed by their real business.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000926,2026-06-10T00:00:00+00:00
房地产-房地产开发-房地产开发,000006,深振业Ａ,reject,reject_for_now,,analyst_company_by_company_review,rejected because real-estate development lacks durable company-level moat,"深振业Ａ: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems.","Reject for now. 深振业Ａ: 深振业Ａ: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems. triage 36.98; moat 33.44; technology 22.76; market 52.70; quality 36.84; governance 68.63.","Real-estate development can be rejected as a group, but misclassified technology or strategic-material companies must be reviewed by their real business.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000006,2026-06-10T00:00:00+00:00
房地产-房地产开发-房地产开发,000909,*ST数源,reject,reject_for_now,,analyst_company_by_company_review,rejected because real-estate development lacks durable company-level moat,"*ST数源: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems.","Reject for now. *ST数源: *ST数源: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems. triage 36.87; moat 29.49; technology 36.41; market 39.72; quality 40.59; governance 68.33.","Real-estate development can be rejected as a group, but misclassified technology or strategic-material companies must be reviewed by their real business.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000909,2026-06-10T00:00:00+00:00
房地产-房地产开发-房地产开发,000042,中洲控股,reject,reject_for_now,,analyst_company_by_company_review,rejected because real-estate development lacks durable company-level moat,"中洲控股: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems.","Reject for now. 中洲控股: 中洲控股: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems. triage 36.80; moat 33.32; technology 25.71; market 49.25; quality 39.53; governance 65.59.","Real-estate development can be rejected as a group, but misclassified technology or strategic-material companies must be reviewed by their real business.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000042,2026-06-10T00:00:00+00:00
房地产-房地产开发-房地产开发,600246,万通发展,reject,reject_for_now,,analyst_company_by_company_review,rejected because real-estate development lacks durable company-level moat,"万通发展: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems.","Reject for now. 万通发展: 万通发展: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems. triage 36.61; moat 30.48; technology 31.00; market 41.44; quality 36.69; governance 70.11.","Real-estate development can be rejected as a group, but misclassified technology or strategic-material companies must be reviewed by their real business.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600246,2026-06-10T00:00:00+00:00
房地产-房地产开发-房地产开发,600620,天宸股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because real-estate development lacks durable company-level moat,"天宸股份: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems.","Reject for now. 天宸股份: 天宸股份: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems. triage 36.38; moat 29.74; technology 26.88; market 43.07; quality 48.05; governance 69.30.","Real-estate development can be rejected as a group, but misclassified technology or strategic-material companies must be reviewed by their real business.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600620,2026-06-10T00:00:00+00:00
房地产-房地产开发-房地产开发,000897,津滨发展,reject,reject_for_now,,analyst_company_by_company_review,rejected because real-estate development lacks durable company-level moat,"津滨发展: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems.","Reject for now. 津滨发展: 津滨发展: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems. triage 36.36; moat 33.36; technology 26.00; market 43.91; quality 39.85; governance 69.89.","Real-estate development can be rejected as a group, but misclassified technology or strategic-material companies must be reviewed by their real business.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000897,2026-06-10T00:00:00+00:00
房地产-房地产开发-房地产开发,600708,光明地产,reject,reject_for_now,,analyst_company_by_company_review,rejected because real-estate development lacks durable company-level moat,"光明地产: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems.","Reject for now. 光明地产: 光明地产: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems. triage 36.31; moat 34.68; technology 26.00; market 50.83; quality 30.05; governance 66.11.","Real-estate development can be rejected as a group, but misclassified technology or strategic-material companies must be reviewed by their real business.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600708,2026-06-10T00:00:00+00:00
房地产-房地产开发-房地产开发,600657,信达地产,reject,reject_for_now,,analyst_company_by_company_review,rejected because real-estate development lacks durable company-level moat,"信达地产: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems.","Reject for now. 信达地产: 信达地产: The company is mainly exposed to property development, commercial leasing, industrial parks, or land-cycle economics. Real-estate development is capital, policy, and balance-sheet driven, and a well-funded entrant can compete more easily than in technology, resources, or regulated safety-critical systems. triage 36.16; moat 34.93; technology 23.35; market 50.78; quality 34.12; governance 67.15.","Real-estate development can be rejected as a group, but misclassified technology or strategic-material companies must be reviewed by their real business.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600657,2026-06-10T00:00:00+00:00
